Var1,Var2,mean_aa_dist
PA_6,PA_10,18.2908496732027
PA_6,PA_11,22.2430065359478
PA_6,PA_12,22.550014208582
PA_6,PA_13,19.937908496732
PA_6,PA_14,39.3258636788048
PA_6,PA_15,16.6430367018602
PA_6,PA_16,23.9915577342048
PA_6,PA_17,25.6008986928105
PA_6,PA_18,17.0648926237161
PA_6,PA_19,33.3300653594771
PA_6,PA_20,14.8374183006536
PA_6,PA_21,21.5522875816993
PA_6,PA_22,22.4934640522876
PA_6,PA_23,20.7287581699347
PA_6,PA_24,19.5762527233116
PA_6,PA_25,16.5800653594771
PA_6,PA_26,14.5816993464052
PA_6,PA_27,19.5196078431373
PA_6,PA_28,16.8039215686275
PA_6,PA_29,15.5816993464052
PA_6,PA_30,19.1699346405229
PA_6,PA_31,38.9248366013072
PA_6,PA_32,34.921568627451
PA_6,PA_33,30.3823529411765
PA_6,PA_34,28.483660130719
PA_6,PA_35,17.2647058823529
PA_6,PA_36,29.3921568627451
PA_7,PA_8,15.4068888193574
PA_7,PA_9,16.2697549019609
PA_7,PA_10,8.7827380952381
PA_7,PA_11,16.2825490196079
PA_7,PA_12,10.9895566922421
PA_7,PA_13,11.3728991596639
PA_7,PA_14,29.420518207283
PA_7,PA_15,9.01206636500754
PA_7,PA_16,13.4109477124183
PA_7,PA_17,12.4785539215686
PA_7,PA_18,6.23179271708683
PA_7,PA_19,27.7039215686275
PA_7,PA_20,8.68872549019608
PA_7,PA_21,5.90196078431373
PA_7,PA_22,12.1666666666667
PA_7,PA_23,11.266339869281
PA_7,PA_24,10.2794117647059
PA_7,PA_25,8.44607843137255
PA_7,PA_26,8.93872549019608
PA_7,PA_27,7.93627450980392
PA_7,PA_28,9.87254901960784
PA_7,PA_29,7.94607843137255
PA_7,PA_30,11.9411764705882
PA_7,PA_31,30.7843137254902
PA_7,PA_32,24.7107843137255
PA_7,PA_33,20.8823529411765
PA_7,PA_34,16.8676470588235
PA_7,PA_35,6.71078431372549
PA_7,PA_36,18.9019607843137
PA_8,PA_9,20.9345212765958
PA_8,PA_10,12.3354863221885
PA_8,PA_11,19.9512765957447
PA_8,PA_12,17.6223404255319
PA_8,PA_13,17.0820668693009
PA_8,PA_14,35.0193768996961
PA_8,PA_15,12.6779869067103
PA_8,PA_16,18.1436170212766
PA_8,PA_17,21.1948138297872
PA_8,PA_18,11.15273556231
PA_8,PA_19,26.8968085106383
PA_8,PA_20,12.8457446808511
PA_8,PA_21,15.6010638297872
PA_8,PA_22,16.8936170212766
PA_8,PA_23,17.6471631205674
PA_8,PA_24,13.9556737588653
PA_8,PA_25,12.1117021276596
PA_8,PA_26,12.6223404255319
PA_8,PA_27,14.5797872340426
PA_8,PA_28,12.8590425531915
PA_8,PA_29,11.6170212765957
PA_8,PA_30,15.6170212765957
PA_8,PA_31,33.1914893617021
PA_8,PA_32,30.6063829787234
PA_8,PA_33,25.8031914893617
PA_8,PA_34,20.7712765957447
PA_8,PA_35,14.2978723404255
PA_8,PA_36,24.813829787234
PA_9,PA_10,16.1217857142857
PA_9,PA_11,21.498
PA_9,PA_12,15.0534782608696
PA_9,PA_13,17.9228571428571
PA_9,PA_14,35.9042857142857
PA_9,PA_15,16.4392307692308
PA_9,PA_16,5.89833333333333
PA_9,PA_17,18.08875
PA_9,PA_18,13.6857142857143
PA_9,PA_19,33.802
PA_9,PA_20,15.625
PA_9,PA_21,18.4
PA_9,PA_22,6.655
PA_9,PA_23,13.71
PA_9,PA_24,17.4
PA_9,PA_25,15.85
PA_9,PA_26,14.39
PA_9,PA_27,14.05
PA_9,PA_28,17.39
PA_9,PA_29,15.39
PA_9,PA_30,17.39
PA_9,PA_31,34.7
PA_9,PA_32,31.33
PA_9,PA_33,26.37
PA_9,PA_34,25.04
PA_9,PA_35,14.21
PA_9,PA_36,23.39
PA_10,PA_11,13.1285714285714
PA_10,PA_12,10.8649068322981
PA_10,PA_13,10.3418367346939
PA_10,PA_14,29.3647959183673
PA_10,PA_15,5.92857142857143
PA_10,PA_16,13.2857142857143
PA_10,PA_17,15.1116071428571
PA_10,PA_18,5.14285714285714
PA_10,PA_19,25.1785714285714
PA_10,PA_20,6.08928571428571
PA_10,PA_21,8.85714285714286
PA_10,PA_22,12.0357142857143
PA_10,PA_23,11.1309523809524
PA_10,PA_24,7.19047619047619
PA_10,PA_25,5.35714285714286
PA_10,PA_26,5.85714285714286
PA_10,PA_27,7.82142857142857
PA_10,PA_28,6.83928571428571
PA_10,PA_29,4.85714285714286
PA_10,PA_30,7.96428571428571
PA_10,PA_31,31.3214285714286
PA_10,PA_32,24.7857142857143
PA_10,PA_33,20.7857142857143
PA_10,PA_34,15.7142857142857
PA_10,PA_35,6.92857142857143
PA_10,PA_36,19.6428571428571
PA_11,PA_12,18.4034782608696
PA_11,PA_13,15.7457142857143
PA_11,PA_14,29.9457142857143
PA_11,PA_15,11.36
PA_11,PA_16,18.5033333333333
PA_11,PA_17,20.17
PA_11,PA_18,12.64
PA_11,PA_19,30.04
PA_11,PA_20,11.61
PA_11,PA_21,16.36
PA_11,PA_22,18.89
PA_11,PA_23,15.9466666666667
PA_11,PA_24,14.5733333333333
PA_11,PA_25,11.36
PA_11,PA_26,10.28
PA_11,PA_27,14.36
PA_11,PA_28,12.36
PA_11,PA_29,10.36
PA_11,PA_30,14.36
PA_11,PA_31,35
PA_11,PA_32,26
PA_11,PA_33,24.08
PA_11,PA_34,22.36
PA_11,PA_35,12.8
PA_11,PA_36,23.44
PA_12,PA_13,15.2577639751553
PA_12,PA_14,30.7577639751553
PA_12,PA_15,9.12040133779264
PA_12,PA_16,12.5434782608696
PA_12,PA_17,16.4184782608696
PA_12,PA_18,8.18633540372671
PA_12,PA_19,28.0434782608696
PA_12,PA_20,11.2934782608696
PA_12,PA_21,13.0434782608696
PA_12,PA_22,11.2934782608696
PA_12,PA_23,10.3768115942029
PA_12,PA_24,12.3768115942029
PA_12,PA_25,10.5217391304348
PA_12,PA_26,11.0434782608696
PA_12,PA_27,7.04347826086957
PA_12,PA_28,12.0434782608696
PA_12,PA_29,10.0434782608696
PA_12,PA_30,14.0434782608696
PA_12,PA_31,30.0434782608696
PA_12,PA_32,26.0434782608696
PA_12,PA_33,22.0434782608696
PA_12,PA_34,21.0434782608696
PA_12,PA_35,11.0434782608696
PA_12,PA_36,21.0434782608696
PA_13,PA_14,30.2602040816327
PA_13,PA_15,8.93406593406593
PA_13,PA_16,15.1428571428571
PA_13,PA_17,18.8571428571429
PA_13,PA_18,9.78571428571429
PA_13,PA_19,29.7714285714286
PA_13,PA_20,9.10714285714286
PA_13,PA_21,11.4285714285714
PA_13,PA_22,13.8928571428571
PA_13,PA_23,14.9047619047619
PA_13,PA_24,11.7142857142857
PA_13,PA_25,8.5
PA_13,PA_26,8.14285714285714
PA_13,PA_27,12.2142857142857
PA_13,PA_28,9.85714285714286
PA_13,PA_29,7.85714285714286
PA_13,PA_30,5.85714285714286
PA_13,PA_31,36
PA_13,PA_32,25.5714285714286
PA_13,PA_33,21.6428571428571
PA_13,PA_34,20.5
PA_13,PA_35,11.0714285714286
PA_13,PA_36,22.6428571428571
PA_14,PA_15,27.7912087912088
PA_14,PA_16,32.7142857142857
PA_14,PA_17,33.1875
PA_14,PA_18,27
PA_14,PA_19,47.3571428571429
PA_14,PA_20,27.9642857142857
PA_14,PA_21,31.7142857142857
PA_14,PA_22,31.9642857142857
PA_14,PA_23,30.0238095238095
PA_14,PA_24,31.047619047619
PA_14,PA_25,25.7142857142857
PA_14,PA_26,27.7142857142857
PA_14,PA_27,26.7142857142857
PA_14,PA_28,27.4285714285714
PA_14,PA_29,26.7142857142857
PA_14,PA_30,28.7142857142857
PA_14,PA_31,45.2142857142857
PA_14,PA_32,5.42857142857143
PA_14,PA_33,34.3571428571429
PA_14,PA_34,37.3571428571429
PA_14,PA_35,26.0714285714286
PA_14,PA_36,35.3571428571429
PA_15,PA_16,13.5769230769231
PA_15,PA_17,15.4423076923077
PA_15,PA_18,5.21978021978022
PA_15,PA_19,25.6769230769231
PA_15,PA_20,4.32692307692308
PA_15,PA_21,9.07692307692308
PA_15,PA_22,12.3269230769231
PA_15,PA_23,11.4102564102564
PA_15,PA_24,7.41025641025641
PA_15,PA_25,4.07692307692308
PA_15,PA_26,4.07692307692308
PA_15,PA_27,8.07692307692308
PA_15,PA_28,5.07692307692308
PA_15,PA_29,3.07692307692308
PA_15,PA_30,7.07692307692308
PA_15,PA_31,32.0769230769231
PA_15,PA_32,23.0769230769231
PA_15,PA_33,19.0769230769231
PA_15,PA_34,16
PA_15,PA_35,8.07692307692308
PA_15,PA_36,18.0769230769231
PA_16,PA_17,15.25
PA_16,PA_18,10.7857142857143
PA_16,PA_19,31.3
PA_16,PA_20,12.75
PA_16,PA_21,15.5
PA_16,PA_22,3.75
PA_16,PA_23,10.8333333333333
PA_16,PA_24,14.5
PA_16,PA_25,13
PA_16,PA_26,11.5
PA_16,PA_27,11.5
PA_16,PA_28,14.5
PA_16,PA_29,12.5
PA_16,PA_30,14.5
PA_16,PA_31,32.5
PA_16,PA_32,28
PA_16,PA_33,23.5
PA_16,PA_34,22.5
PA_16,PA_35,11.5
PA_16,PA_36,20.5
PA_17,PA_18,12.6607142857143
PA_17,PA_19,32.95
PA_17,PA_20,15
PA_17,PA_21,15.375
PA_17,PA_22,14
PA_17,PA_23,14.4583333333333
PA_17,PA_24,16.375
PA_17,PA_25,14.875
PA_17,PA_26,12.4375
PA_17,PA_27,12.625
PA_17,PA_28,16.375
PA_17,PA_29,14.125
PA_17,PA_30,18.25
PA_17,PA_31,33.625
PA_17,PA_32,28.625
PA_17,PA_33,24.875
PA_17,PA_34,24.25
PA_17,PA_35,11.25
PA_17,PA_36,22.5
PA_18,PA_19,24.8857142857143
PA_18,PA_20,5.53571428571429
PA_18,PA_21,8.28571428571429
PA_18,PA_22,9.53571428571429
PA_18,PA_23,8.61904761904762
PA_18,PA_24,6.61904761904762
PA_18,PA_25,4.78571428571429
PA_18,PA_26,5.28571428571429
PA_18,PA_27,5.28571428571429
PA_18,PA_28,4.28571428571429
PA_18,PA_29,4.28571428571429
PA_18,PA_30,8.28571428571429
PA_18,PA_31,27.2857142857143
PA_18,PA_32,22.2857142857143
PA_18,PA_33,18.2857142857143
PA_18,PA_34,15.2857142857143
PA_18,PA_35,7.28571428571429
PA_18,PA_36,17.2857142857143
PA_19,PA_20,24.6
PA_19,PA_21,27.8
PA_19,PA_22,30.05
PA_19,PA_23,27
PA_19,PA_24,26.9333333333333
PA_19,PA_25,25.1
PA_19,PA_26,25.6
PA_19,PA_27,24.2
PA_19,PA_28,26.6
PA_19,PA_29,24.6
PA_19,PA_30,28.6
PA_19,PA_31,41.6
PA_19,PA_32,43
PA_19,PA_33,32
PA_19,PA_34,32.6
PA_19,PA_35,23.2
PA_19,PA_36,31
PA_20,PA_21,9.25
PA_20,PA_22,11.5
PA_20,PA_23,11.5833333333333
PA_20,PA_24,7.58333333333333
PA_20,PA_25,4.25
PA_20,PA_26,4.25
PA_20,PA_27,8.25
PA_20,PA_28,5.25
PA_20,PA_29,3.25
PA_20,PA_30,7.25
PA_20,PA_31,31.75
PA_20,PA_32,23.25
PA_20,PA_33,18.25
PA_20,PA_34,15.75
PA_20,PA_35,7.75
PA_20,PA_36,17.25
PA_21,PA_22,14.25
PA_21,PA_23,13
PA_21,PA_24,10.3333333333333
PA_21,PA_25,8.5
PA_21,PA_26,9
PA_21,PA_27,10
PA_21,PA_28,10
PA_21,PA_29,8
PA_21,PA_30,12
PA_21,PA_31,33
PA_21,PA_32,27
PA_21,PA_33,23
PA_21,PA_34,19
PA_21,PA_35,7
PA_21,PA_36,21
PA_22,PA_23,9.58333333333333
PA_22,PA_24,13.25
PA_22,PA_25,11.75
PA_22,PA_26,10.25
PA_22,PA_27,10.25
PA_22,PA_28,13.25
PA_22,PA_29,11.25
PA_22,PA_30,13.25
PA_22,PA_31,31.25
PA_22,PA_32,27.25
PA_22,PA_33,22.25
PA_22,PA_34,21.25
PA_22,PA_35,10.25
PA_22,PA_36,19.25
PA_23,PA_24,12.3333333333333
PA_23,PA_25,10.8333333333333
PA_23,PA_26,9.16666666666667
PA_23,PA_27,9.33333333333333
PA_23,PA_28,12.3333333333333
PA_23,PA_29,10.3333333333333
PA_23,PA_30,14.3333333333333
PA_23,PA_31,28.6666666666667
PA_23,PA_32,25.6666666666667
PA_23,PA_33,20.3333333333333
PA_23,PA_34,21.3333333333333
PA_23,PA_35,10.3333333333333
PA_23,PA_36,19.3333333333333
PA_24,PA_25,6.83333333333333
PA_24,PA_26,7
PA_24,PA_27,9.33333333333333
PA_24,PA_28,8.33333333333333
PA_24,PA_29,6.33333333333333
PA_24,PA_30,10.3333333333333
PA_24,PA_31,31
PA_24,PA_32,26.3333333333333
PA_24,PA_33,22.3333333333333
PA_24,PA_34,17.3333333333333
PA_24,PA_35,9.33333333333333
PA_24,PA_36,21.3333333333333
PA_25,PA_26,4
PA_25,PA_27,7.5
PA_25,PA_28,5
PA_25,PA_29,3
PA_25,PA_30,7
PA_25,PA_31,31.5
PA_25,PA_32,21
PA_25,PA_33,19
PA_25,PA_34,15.5
PA_25,PA_35,7.5
PA_25,PA_36,18
PA_26,PA_27,8
PA_26,PA_28,5
PA_26,PA_29,3
PA_26,PA_30,7
PA_26,PA_31,30.5
PA_26,PA_32,23
PA_26,PA_33,18
PA_26,PA_34,16
PA_26,PA_35,6
PA_26,PA_36,18
PA_27,PA_28,9
PA_27,PA_29,7
PA_27,PA_30,11
PA_27,PA_31,27
PA_27,PA_32,22
PA_27,PA_33,19
PA_27,PA_34,18
PA_27,PA_35,8
PA_27,PA_36,18
PA_28,PA_29,4
PA_28,PA_30,8
PA_28,PA_31,31
PA_28,PA_32,22
PA_28,PA_33,20
PA_28,PA_34,17
PA_28,PA_35,8
PA_28,PA_36,19
PA_29,PA_30,6
PA_29,PA_31,31
PA_29,PA_32,22
PA_29,PA_33,18
PA_29,PA_34,15
PA_29,PA_35,7
PA_29,PA_36,17
PA_30,PA_31,35
PA_30,PA_32,24
PA_30,PA_33,20
PA_30,PA_34,19
PA_30,PA_35,9
PA_30,PA_36,21
PA_31,PA_32,45
PA_31,PA_33,35
PA_31,PA_34,40
PA_31,PA_35,26
PA_31,PA_36,36
PA_32,PA_33,30
PA_32,PA_34,35
PA_32,PA_35,22
PA_32,PA_36,31
PA_33,PA_34,31
PA_33,PA_35,19
PA_33,PA_36,17
PA_34,PA_35,18
PA_34,PA_36,30
PA_35,PA_36,18
